"","UNITS","CBSA_NAME","SITE_LATITUDE","SITE_LONGITUDE","COUNTY","Daily.Mean.PM2.5.Concentration","STATE","Date"
"9046","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",12.4,"California",2016-08-15
"9047","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",9.2,"California",2016-08-16
"9048","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",13.2,"California",2016-08-17
"9049","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",11.2,"California",2016-08-18
"9050","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",8.2,"California",2016-08-19
"9051","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",8,"California",2016-08-20
"9052","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",10.6,"California",2016-08-21
"9053","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",10.6,"California",2016-08-22
"9054","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",11.1,"California",2016-08-23
"9055","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",12.2,"California",2016-08-24
"9056","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",12.2,"California",2016-08-25
"9057","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",7.7,"California",2016-08-26
"9058","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",8.6,"California",2016-08-27
"9059","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",10.5,"California",2016-08-28
"9060","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",13.3,"California",2016-08-29
"9061","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",14.6,"California",2016-08-30
"9062","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",14.7,"California",2016-08-31
"9063","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",13.3,"California",2016-09-01
"9064","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",10.8,"California",2016-09-02
"9065","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",8.5,"California",2016-09-03
"9066","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",8.9,"California",2016-09-04
"9067","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",10.9,"California",2016-09-05
"9068","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",13.1,"California",2016-09-06
"9069","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",13.3,"California",2016-09-07
"9070","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",10.4,"California",2016-09-08
"9071","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",10.8,"California",2016-09-09
"9072","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",9.7,"California",2016-09-10
"9073","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",9.1,"California",2016-09-11
"9074","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",7.5,"California",2016-09-12
"9075","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",5.1,"California",2016-09-13
"9076","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",7.4,"California",2016-09-14
"9077","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",9.9,"California",2016-09-15
"9078","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",11.2,"California",2016-09-16
"9079","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",12.1,"California",2016-09-17
"9080","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",15.5,"California",2016-09-18
"9081","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",15,"California",2016-09-19
"9082","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",12.4,"California",2016-09-20
"9083","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",8.9,"California",2016-09-21
"9084","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",12.7,"California",2016-09-22
"9085","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",12.7,"California",2016-09-23
"9086","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",13.4,"California",2016-09-24
"9087","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",12.6,"California",2016-09-25
"9088","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",8.7,"California",2016-09-26
"9089","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",9.7,"California",2016-09-27
"9090","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",8.4,"California",2016-09-28
"9091","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",10.2,"California",2016-09-29
"9092","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.82376,-118.18921,"Los Angeles",10.6,"California",2016-09-30
"9290","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",10.7,"California",2016-07-22
"9291","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",10.5,"California",2016-07-23
"9292","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",8.9,"California",2016-07-28
"9293","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",9.3,"California",2016-07-29
"9294","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",9,"California",2016-07-30
"9295","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",7.7,"California",2016-07-31
"9296","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",7.6,"California",2016-08-01
"9297","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",6.7,"California",2016-08-02
"9298","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",7,"California",2016-08-03
"9299","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",8.8,"California",2016-08-04
"9300","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",7.4,"California",2016-08-05
"9301","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",7.5,"California",2016-08-06
"9302","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",11.8,"California",2016-08-07
"9303","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",9.7,"California",2016-08-08
"9304","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",10.5,"California",2016-08-09
"9305","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",9.6,"California",2016-08-10
"9306","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",7.3,"California",2016-08-11
"9307","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",6.5,"California",2016-08-12
"9308","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",7.5,"California",2016-08-13
"9309","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",10.2,"California",2016-08-14
"9310","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",11.3,"California",2016-08-15
"9311","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",8.7,"California",2016-08-16
"9312","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",12.8,"California",2016-08-17
"9313","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",9.5,"California",2016-08-18
"9314","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",9.2,"California",2016-08-21
"9315","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",9.2,"California",2016-08-22
"9316","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",10.3,"California",2016-08-23
"9317","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",10.4,"California",2016-08-24
"9318","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",7.7,"California",2016-08-27
"9319","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",9.3,"California",2016-08-28
"9320","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",11.4,"California",2016-08-29
"9321","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",12.2,"California",2016-08-30
"9322","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",12.6,"California",2016-08-31
"9323","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",10.7,"California",2016-09-01
"9324","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",9.1,"California",2016-09-02
"9325","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",7.2,"California",2016-09-03
"9326","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",7.4,"California",2016-09-04
"9327","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",9,"California",2016-09-05
"9328","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",10.7,"California",2016-09-06
"9329","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",10.7,"California",2016-09-07
"9330","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",8.8,"California",2016-09-08
"9331","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",9.9,"California",2016-09-09
"9332","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",8.8,"California",2016-09-10
"9333","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",8.9,"California",2016-09-11
"9334","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",6.4,"California",2016-09-12
"9335","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",4.3,"California",2016-09-13
"9336","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",6,"California",2016-09-14
"9337","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",7.8,"California",2016-09-15
"9338","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",9.7,"California",2016-09-16
"9339","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",9.5,"California",2016-09-17
"9340","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",14.3,"California",2016-09-18
"9341","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",13.5,"California",2016-09-19
"9342","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",11.3,"California",2016-09-20
"9343","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",8.1,"California",2016-09-21
"9344","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",10.8,"California",2016-09-22
"9345","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",10.9,"California",2016-09-23
"9346","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",11.8,"California",2016-09-24
"9347","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",11.2,"California",2016-09-25
"9348","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",8.1,"California",2016-09-26
"9349","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",7.8,"California",2016-09-27
"9350","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",7.1,"California",2016-09-28
"9351","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",9,"California",2016-09-29
"9352","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.79236,-118.17533,"Los Angeles",8.9,"California",2016-09-30
"9714","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",14.2,"California",2016-07-22
"9715","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",14.3,"California",2016-07-23
"9716","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",12.1,"California",2016-07-24
"9717","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",14.9,"California",2016-07-25
"9718","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",12.9,"California",2016-07-26
"9719","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",11.6,"California",2016-07-27
"9720","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",11.1,"California",2016-07-28
"9721","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",12.6,"California",2016-07-29
"9722","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",10.3,"California",2016-07-30
"9723","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",8.8,"California",2016-07-31
"9724","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",10.9,"California",2016-08-01
"9725","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",10.3,"California",2016-08-02
"9726","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",9,"California",2016-08-03
"9727","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",11.5,"California",2016-08-04
"9728","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",9.2,"California",2016-08-05
"9729","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",9.8,"California",2016-08-06
"9730","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",13.4,"California",2016-08-07
"9731","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",11,"California",2016-08-08
"9732","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",11.9,"California",2016-08-09
"9733","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",12.1,"California",2016-08-10
"9734","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",9.2,"California",2016-08-11
"9735","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",8.5,"California",2016-08-12
"9736","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",8.5,"California",2016-08-13
"9737","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",11.4,"California",2016-08-14
"9738","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",13.7,"California",2016-08-15
"9739","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",11.2,"California",2016-08-16
"9740","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",14.6,"California",2016-08-17
"9741","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",13.5,"California",2016-08-18
"9742","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",9.8,"California",2016-08-19
"9743","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",9,"California",2016-08-20
"9744","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",10.9,"California",2016-08-21
"9745","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",12.4,"California",2016-08-22
"9746","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",12.9,"California",2016-08-23
"9747","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",14.1,"California",2016-08-24
"9748","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",13.4,"California",2016-08-25
"9749","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",8.5,"California",2016-08-26
"9750","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",9.7,"California",2016-08-27
"9751","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",10.7,"California",2016-08-28
"9752","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",14.6,"California",2016-08-29
"9753","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",16.4,"California",2016-08-30
"9754","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",16.3,"California",2016-08-31
"9755","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",14.8,"California",2016-09-01
"9756","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",11.9,"California",2016-09-02
"9757","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",9.1,"California",2016-09-03
"9758","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",9.1,"California",2016-09-04
"9759","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",11.3,"California",2016-09-05
"9760","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",14.9,"California",2016-09-06
"9761","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",14.8,"California",2016-09-07
"9762","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",11.3,"California",2016-09-08
"9763","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",12.6,"California",2016-09-09
"9764","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",10.6,"California",2016-09-10
"9765","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",9.7,"California",2016-09-11
"9766","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",8.1,"California",2016-09-12
"9767","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",6.5,"California",2016-09-13
"9768","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",9.5,"California",2016-09-14
"9769","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",11.2,"California",2016-09-15
"9770","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",13.3,"California",2016-09-16
"9771","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",12.6,"California",2016-09-17
"9772","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",16.1,"California",2016-09-18
"9773","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",17.8,"California",2016-09-19
"9774","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",12.9,"California",2016-09-20
"9775","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",11.4,"California",2016-09-21
"9776","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",13,"California",2016-09-22
"9777","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",14.2,"California",2016-09-23
"9778","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",14.3,"California",2016-09-24
"9779","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",13,"California",2016-09-25
"9780","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",10.6,"California",2016-09-26
"9781","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",11.3,"California",2016-09-27
"9782","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",9.3,"California",2016-09-28
"9783","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",11.9,"California",2016-09-29
"9784","ug/m3 LC","Los Angeles-Long Beach-Anaheim",33.859444,-118.200278,"Los Angeles",12.1,"California",2016-09-30
"10171","ug/m3 LC","Madera",36.953256,-120.034203,"Madera",13.7,"California",2016-07-26
"10172","ug/m3 LC","Madera",36.953256,-120.034203,"Madera",11.4,"California",2016-08-04
"10173","ug/m3 LC","Madera",36.953256,-120.034203,"Madera",13.9,"California",2016-08-16
"10174","ug/m3 LC","Madera",36.953256,-120.034203,"Madera",11.7,"California",2016-08-28
"10373","ug/m3 LC","Madera",36.953256,-120.034203,"Madera",4.5,"California",2016-07-22
"10374","ug/m3 LC","Madera",36.953256,-120.034203,"Madera",6.5,"California",2016-07-23
"10375","ug/m3 LC","Madera",36.953256,-120.034203,"Madera",9.9,"California",2016-07-24
"10376","ug/m3 LC","Madera",36.953256,-120.034203,"Madera",15.9,"California",2016-07-25
"10377","ug/m3 LC","Madera",36.953256,-120.034203,"Madera",11,"California",2016-07-26
"10378","ug/m3 LC","Madera",36.953256,-120.034203,"Madera",16.1,"California",2016-07-27
"10379","ug/m3 LC","Madera",36.953256,-120.034203,"Madera",8.2,"California",2016-07-28
"10380","ug/m3 LC","Madera",36.953256,-120.034203,"Madera",6,"California",2016-07-29
"10381","ug/m3 LC","Madera",36.953256,-120.034203,"Madera",6.3,"California",2016-07-30
"10382","ug/m3 LC","Madera",36.953256,-120.034203,"Madera",8.3,"California",2016-07-31
"10579","ug/m3 LC","San Francisco-Oakland-Hayward",37.97231,-122.520004,"Marin",5.5,"California",2016-07-22
"10580","ug/m3 LC","San Francisco-Oakland-Hayward",37.97231,-122.520004,"Marin",10.3,"California",2016-07-23
"10581","ug/m3 LC","San Francisco-Oakland-Hayward",37.97231,-122.520004,"Marin",10.7,"California",2016-07-24
"10582","ug/m3 LC","San Francisco-Oakland-Hayward",37.97231,-122.520004,"Marin",3.9,"California",2016-07-25
"10583","ug/m3 LC","San Francisco-Oakland-Hayward",37.97231,-122.520004,"Marin",5.2,"California",2016-07-26
"10584","ug/m3 LC","San Francisco-Oakland-Hayward",37.97231,-122.520004,"Marin",4.8,"California",2016-07-27
"10585","ug/m3 LC","San Francisco-Oakland-Hayward",37.97231,-122.520004,"Marin",3,"California",2016-07-28
"10586","ug/m3 LC","San Francisco-Oakland-Hayward",37.97231,-122.520004,"Marin",2.8,"California",2016-07-29
"10587","ug/m3 LC","San Francisco-Oakland-Hayward",37.97231,-122.520004,"Marin",2.5,"California",2016-07-30
"10588","ug/m3 LC","San Francisco-Oakland-Hayward",37.97231,-122.520004,"Marin",2.7,"California",2016-07-31
"10589","ug/m3 LC","San Francisco-Oakland-Hayward",37.97231,-122.520004,"Marin",3.2,"California",2016-08-01
"10590","ug/m3 LC","San Francisco-Oakland-Hayward",37.97231,-122.520004,"Marin",3.1,"California",2016-08-02
"10591","ug/m3 LC","San Francisco-Oakland-Hayward",37.97231,-122.520004,"Marin",8.6,"California",2016-08-03
"10592","ug/m3 LC","San Francisco-Oakland-Hayward",37.97231,-122.520004,"Marin",5.7,"California",2016-08-04
"10593","ug/m3 LC","San Francisco-Oakland-Hayward",37.97231,-122.520004,"Marin",2.9,"California",2016-08-05
"10594","ug/m3 LC","San Francisco-Oakland-Hayward",37.97231,-122.520004,"Marin",7,"California",2016-08-06
"10595","ug/m3 LC","San Francisco-Oakland-Hayward",37.97231,-122.520004,"Marin",8.1,"California",2016-08-07
"10596","ug/m3 LC","San Francisco-Oakland-Hayward",37.97231,-122.520004,"Marin",5.6,"California",2016-08-08
"10597","ug/m3 LC","San Francisco-Oakland-Hayward",37.97231,-122.520004,"Marin",4.1,"California",2016-08-09
"10598","ug/m3 LC","San Francisco-Oakland-Hayward",37.97231,-122.520004,"Marin",4.4,"California",2016-08-10
"10599","ug/m3 LC","San Francisco-Oakland-Hayward",37.97231,-122.520004,"Marin",3,"California",2016-08-11
"10600","ug/m3 LC","San Francisco-Oakland-Hayward",37.97231,-122.520004,"Marin",2,"California",2016-08-12
"10601","ug/m3 LC","San Francisco-Oakland-Hayward",37.97231,-122.520004,"Marin",3.1,"California",2016-08-13
"10602","ug/m3 LC","San Francisco-Oakland-Hayward",37.97231,-122.520004,"Marin",1.5,"California",2016-08-14
"10603","ug/m3 LC","San Francisco-Oakland-Hayward",37.97231,-122.520004,"Marin",2.4,"California",2016-08-15
"10604","ug/m3 LC","San Francisco-Oakland-Hayward",37.97231,-122.520004,"Marin",2.8,"California",2016-08-16
